ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9447030,HX100350,01/01/2014 03:00:00 AM,074XX S VERNON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0323,003,6,69,14,1180581,1855507,2014,01/03/2014 12:38:59 AM,41.758767772,-87.613744512,"(41.758767772, -87.613744512)"
9477386,HX130993,01/01/2014 03:00:00 AM,010XX W BELMONT AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,1933,019,44,6,06,1168440,1921368,2014,02/01/2014 12:40:05 AM,41.939766295,-87.656337493,"(41.939766295, -87.656337493)"
9447625,HX100543,01/01/2014 03:00:00 AM,013XX N SEDGWICK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1821,018,27,8,14,1173373,1909049,2014,01/04/2014 12:39:15 AM,41.905854094,-87.638574199,"(41.905854094, -87.638574199)"
9446865,HX100221,01/01/2014 03:00:00 AM,014XX S SPAULDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1022,010,24,29,08B,1154640,1892810,2014,01/08/2014 12:39:35 AM,41.861688379,-87.707822056,"(41.861688379, -87.707822056)"
9446942,HX100231,01/01/2014 03:00:00 AM,074XX S CHAMPLAIN AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,false,0323,003,6,69,04B,1181893,1855806,2014,02/07/2014 12:38:58 AM,41.759558043,-87.608926935,"(41.759558043, -87.608926935)"
9447153,HX100581,01/01/2014 03:00:00 AM,039XX W MONTROSE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1723,017,39,14,08B,1149444,1928993,2014,01/04/2014 12:39:15 AM,41.961080324,-87.72595525,"(41.961080324, -87.72595525)"
9450585,HX103856,01/01/2014 03:00:00 AM,066XX N NORTHWEST HWY,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,1611,016,41,9,26,1124889,1944021,2014,01/09/2014 12:40:53 AM,42.002760847,-87.815900362,"(42.002760847, -87.815900362)"
9447367,HX100834,01/01/2014 03:00:00 AM,019XX N LINCOLN AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1814,018,43,7,06,1173893,1913064,2014,01/31/2014 12:40:01 AM,41.916859872,-87.636544258,"(41.916859872, -87.636544258)"
9447270,HX100692,01/01/2014 03:00:00 AM,043XX W DICKENS AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,2522,025,30,20,06,1147184,1913565,2014,01/04/2014 12:39:15 AM,41.918788208,-87.734660409,"(41.918788208, -87.734660409)"
9446935,HX100230,01/01/2014 03:00:00 AM,053XX W MELROSE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1634,016,38,15,08B,1139973,1921044,2014,01/03/2014 12:38:59 AM,41.939446449,-87.760971248,"(41.939446449, -87.760971248)"
9446955,HX100200,01/01/2014 03:00:00 AM,047XX W GLADYS AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1131,011,24,25,08B,1144881,1897976,2014,01/03/2014 12:38:59 AM,41.876054056,-87.743515709,"(41.876054056, -87.743515709)"
9447068,HX100335,01/01/2014 03:00:00 AM,031XX N DRAKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1412,014,35,21,14,1152132,1920745,2014,01/03/2014 12:38:59 AM,41.938394502,-87.716290994,"(41.938394502, -87.716290994)"
9446969,HX100222,01/01/2014 03:00:00 AM,022XX S PULASKI RD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1013,010,22,29,03,1150023,1888706,2014,01/19/2014 12:40:13 AM,41.850517559,-87.724877144,"(41.850517559, -87.724877144)"
9446910,HX100244,01/01/2014 03:09:00 AM,043XX W BELMONT AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,COMMERCIAL / BUSINESS OFFICE,true,false,1731,017,31,16,14,1146821,1920961,2014,01/03/2014 12:38:59 AM,41.939090465,-87.735804748,"(41.939090465, -87.735804748)"
9447532,HX100208,01/01/2014 03:14:00 AM,016XX N KEELER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2534,025,30,23,08B,1148174,1910664,2014,01/10/2014 12:39:32 AM,41.91080856,-87.731097862,"(41.91080856, -87.731097862)"
9446908,HX100228,01/01/2014 03:15:00 AM,034XX W 60TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0823,008,16,66,03,1154636,1864585,2014,01/17/2014 12:40:17 AM,41.784235403,-87.708590116,"(41.784235403, -87.708590116)"
9446995,HX100311,01/01/2014 03:15:00 AM,077XX S CHAPPEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0414,004,8,43,08B,1191261,1853724,2014,01/16/2014 12:40:00 AM,41.753623255,-87.574661217,"(41.753623255, -87.574661217)"
9446925,HX100205,01/01/2014 03:15:00 AM,074XX S MAPLEWOOD AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,false,0835,008,18,66,04B,1160628,1855116,2014,02/03/2014 12:39:04 AM,41.758129541,-87.686881914,"(41.758129541, -87.686881914)"
9446915,HX100220,01/01/2014 03:16:00 AM,034XX W SHAKESPEARE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1413,014,26,22,08B,1153255,1914036,2014,01/28/2014 12:39:00 AM,41.919962209,-87.712342276,"(41.919962209, -87.712342276)"
9446918,HX100234,01/01/2014 03:25:00 AM,077XX S EGGLESTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0621,006,17,69,08B,1174670,1853788,2014,01/16/2014 12:40:00 AM,41.754184267,-87.635458935,"(41.754184267, -87.635458935)"
9446998,HX100243,01/01/2014 03:25:00 AM,055XX S EVERETT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0235,002,5,41,08B,1189022,1868770,2014,01/03/2014 12:38:59 AM,41.794964578,-87.582384757,"(41.794964578, -87.582384757)"
9446932,HX100248,01/01/2014 03:30:00 AM,074XX W TALCOTT AVE,0460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,false,false,1612,016,41,10,08B,1125711,1938859,2014,01/03/2014 12:38:59 AM,41.988582147,-87.812991614,"(41.988582147, -87.812991614)"
9446957,HX100285,01/01/2014 03:30:00 AM,005XX N CLARK ST,0460,BATTERY,SIMPLE,HOTEL/MOTEL,false,false,1831,018,42,8,08B,1175486,1903783,2014,01/05/2014 12:39:48 AM,41.891356701,-87.630970841,"(41.891356701, -87.630970841)"
9447003,HX100258,01/01/2014 03:30:00 AM,012XX S MICHIGAN AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,OTHER,true,false,0132,001,2,33,04B,1177466,1894610,2014,01/09/2014 12:40:53 AM,41.866140774,-87.62397776,"(41.866140774, -87.62397776)"
9448030,HX100279,01/01/2014 03:39:00 AM,019XX N MENDELL ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,OTHER,true,false,1433,014,32,22,22,1165891,1913163,2014,01/05/2014 12:39:48 AM,41.917306173,-87.665940524,"(41.917306173, -87.665940524)"
9447623,HX100614,01/01/2014 03:45:00 AM,008XX N ORLEANS ST,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,OTHER,false,false,1823,018,27,8,04B,1173794,1906438,2014,02/15/2014 12:39:20 AM,41.898680006,-87.63710557,"(41.898680006, -87.63710557)"
9446973,HX100269,01/01/2014 03:45:00 AM,035XX W MEDILL AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1413,014,26,22,08B,1152346,1915434,2014,01/03/2014 12:38:59 AM,41.923816455,-87.715645115,"(41.923816455, -87.715645115)"
9446951,HX100276,01/01/2014 03:45:00 AM,005XX N CLARK ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,HOTEL/MOTEL,false,false,1831,018,42,8,04B,1175486,1903783,2014,01/05/2014 12:39:48 AM,41.891356701,-87.630970841,"(41.891356701, -87.630970841)"
9446933,HX100256,01/01/2014 03:45:00 AM,016XX N MC VICKER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2513,025,29,25,08B,1135786,1910350,2014,01/03/2014 12:38:59 AM,41.91017657,-87.776615092,"(41.91017657, -87.776615092)"
9446943,HX100252,01/01/2014 03:45:00 AM,074XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0323,003,6,69,08B,1180823,1855809,2014,01/06/2014 12:39:41 AM,41.759590934,-87.612848336,"(41.759590934, -87.612848336)"
9446911,HX100265,01/01/2014 03:50:00 AM,030XX N KARLOV AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,true,false,2523,025,31,21,26,1148562,1920075,2014,01/04/2014 12:39:15 AM,41.936625727,-87.729428995,"(41.936625727, -87.729428995)"
9446940,HX100267,01/01/2014 03:50:00 AM,033XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0913,009,11,60,08B,1170220,1883100,2014,01/06/2014 12:39:41 AM,41.834717576,-87.650913994,"(41.834717576, -87.650913994)"
9447339,HX100275,01/01/2014 03:57:00 AM,001XX W KINZIE ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1831,018,42,8,08B,1174901,1902944,2014,01/09/2014 12:40:53 AM,41.889067559,-87.633144389,"(41.889067559, -87.633144389)"
9457221,HX109992,01/01/2014 04:00:00 AM,006XX E 91ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0633,006,6,44,14,1181951,1844814,2014,01/13/2014 12:40:39 AM,41.729393434,-87.609053447,"(41.729393434, -87.609053447)"
9447570,HX100997,01/01/2014 04:00:00 AM,060XX S LA SALLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0311,003,20,68,14,1176295,1865016,2014,01/14/2014 12:39:24 AM,41.784958822,-87.62916699,"(41.784958822, -87.62916699)"
9447010,HX100337,01/01/2014 04:00:00 AM,008XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,1225,012,25,28,08B,1160558,1896157,2014,01/06/2014 12:39:41 AM,41.8707525,-87.686005415,"(41.8707525, -87.686005415)"
9448307,HX101496,01/01/2014 04:00:00 AM,022XX W ARGYLE ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,true,2031,020,47,4,04B,1160212,1933118,2014,01/09/2014 12:40:53 AM,41.972183258,-87.686251765,"(41.972183258, -87.686251765)"
9447080,HX100399,01/01/2014 04:00:00 AM,003XX E 69TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0322,003,6,69,08B,1179354,1859291,2014,01/06/2014 12:39:41 AM,41.76917955,-87.618126043,"(41.76917955, -87.618126043)"
9449335,HX102324,01/01/2014 04:00:00 AM,029XX N RIDGEWAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2523,025,30,21,08B,1150846,1919167,2014,01/09/2014 12:40:53 AM,41.934089644,-87.721058784,"(41.934089644, -87.721058784)"
9447237,HX100619,01/01/2014 04:00:00 AM,002XX W 38TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,true,true,0915,009,3,34,08B,1175096,1879473,2014,01/10/2014 12:39:32 AM,41.82465709,-87.633131193,"(41.82465709, -87.633131193)"
9447361,HX100829,01/01/2014 04:00:00 AM,012XX N CLEAVER ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1433,014,1,24,06,1166534,1908482,2014,02/20/2014 12:40:43 AM,41.904447458,-87.663712408,"(41.904447458, -87.663712408)"
9447001,HX100322,01/01/2014 04:00:00 AM,025XX E 76TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0421,004,7,43,04B,1194440,1855021,2014,01/11/2014 12:39:15 AM,41.757104807,-87.562968985,"(41.757104807, -87.562968985)"
9447235,HX100390,01/01/2014 04:00:00 AM,015XX W HOLLYWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2013,020,48,77,08B,1165049,1938028,2014,01/27/2014 12:39:49 AM,41.98555483,-87.668325185,"(41.98555483, -87.668325185)"
9447377,HX100861,01/01/2014 04:00:00 AM,0000X W ELM ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1824,018,42,8,08B,1175926,1908130,2014,01/04/2014 12:39:15 AM,41.903275192,-87.629223928,"(41.903275192, -87.629223928)"
9446964,HX100254,01/01/2014 04:00:00 AM,042XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0213,002,3,38,08B,1177829,1876711,2014,06/14/2014 12:41:49 PM,41.817016374,-87.623188472,"(41.817016374, -87.623188472)"
9448326,HX101408,01/01/2014 04:00:00 AM,0000X W HUBBARD ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1831,018,42,8,06,1176008,1903270,2014,01/05/2014 12:39:48 AM,41.889937261,-87.629069267,"(41.889937261, -87.629069267)"
9446985,HX100257,01/01/2014 04:00:00 AM,008XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1524,015,37,25,08B,1138898,1905357,2014,01/03/2014 12:38:59 AM,41.896419185,-87.76530411,"(41.896419185, -87.76530411)"
9447161,HX100576,01/01/2014 04:00:00 AM,112XX S RACINE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2234,022,34,75,06,1170387,1829863,2014,01/04/2014 12:39:15 AM,41.68862481,-87.651848769,"(41.68862481, -87.651848769)"
9447218,HX100600,01/01/2014 04:05:00 AM,047XX W MADISON ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1113,011,28,25,05,1144585,1899636,2014,03/07/2014 12:40:58 AM,41.880614874,-87.744560718,"(41.880614874, -87.744560718)"
9446944,HX100264,01/01/2014 04:08:00 AM,003XX E 69TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0322,003,6,69,08B,1179354,1859291,2014,01/09/2014 12:40:53 AM,41.76917955,-87.618126043,"(41.76917955, -87.618126043)"
9446936,HX100266,01/01/2014 04:10:00 AM,081XX S INGLESIDE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0631,006,8,44,03,1183933,1851422,2014,01/13/2014 12:40:39 AM,41.747480515,-87.601587112,"(41.747480515, -87.601587112)"
9447213,HX100304,01/01/2014 04:15:00 AM,096XX S GREEN ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,true,2223,022,21,73,04A,1172313,1840538,2014,02/11/2014 12:39:23 AM,41.717876605,-87.644485192,"(41.717876605, -87.644485192)"
9446972,HX100299,01/01/2014 04:15:00 AM,024XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1033,010,12,30,08B,1156046,1887482,2014,01/20/2014 12:40:05 AM,41.847039527,-87.70280447,"(41.847039527, -87.70280447)"
9450687,HX100268,01/01/2014 04:15:00 AM,033XX W LAWRENCE AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1713,017,39,14,05,1153105,1931731,2014,01/22/2014 12:39:52 AM,41.968521573,-87.712422452,"(41.968521573, -87.712422452)"
9446976,HX100270,01/01/2014 04:17:00 AM,073XX S BELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0835,008,18,66,08B,1162634,1855998,2014,01/08/2014 12:39:35 AM,41.760508276,-87.679505519,"(41.760508276, -87.679505519)"
9446977,HX100292,01/01/2014 04:18:00 AM,063XX W CORNELIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1633,016,36,17,08B,1133663,1922649,2014,01/03/2014 12:38:59 AM,41.943964013,-87.784124898,"(41.943964013, -87.784124898)"
9515028,HX170575,01/01/2014 04:21:00 AM,006XX W 37TH ST,1151,DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,APARTMENT,false,false,0915,009,11,60,11,1172871,1880409,2014,03/08/2014 12:40:21 AM,41.827275029,-87.641266341,"(41.827275029, -87.641266341)"
9446960,HX100272,01/01/2014 04:25:00 AM,063XX S ASHLAND AVE,0460,BATTERY,SIMPLE,CTA GARAGE / OTHER PROPERTY,true,false,0725,007,16,67,08B,1166796,1862746,2014,01/04/2014 12:39:15 AM,41.778937854,-87.664059152,"(41.778937854, -87.664059152)"
9446971,HX100277,01/01/2014 04:29:00 AM,031XX S CENTRAL PARK AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,false,false,1032,010,22,30,04B,1152822,1883754,2014,01/10/2014 12:39:32 AM,41.836873779,-87.714735125,"(41.836873779, -87.714735125)"
9446981,HX100282,01/01/2014 04:30:00 AM,035XX W VAN BUREN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1133,011,28,27,08B,1152716,1897755,2014,01/09/2014 12:40:53 AM,41.875296258,-87.714753964,"(41.875296258, -87.714753964)"
9447564,HX100284,01/01/2014 04:30:00 AM,094XX S ELIZABETH ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,2222,022,21,73,04A,1169696,1841973,2014,01/04/2014 12:39:15 AM,41.721871518,-87.654028768,"(41.721871518, -87.654028768)"
9447289,HX100298,01/01/2014 04:30:00 AM,070XX S CHAPPEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0331,003,5,43,08B,1191060,1858528,2014,01/08/2014 12:39:35 AM,41.76681069,-87.575242654,"(41.76681069, -87.575242654)"
9447064,HX100301,01/01/2014 04:30:00 AM,018XX S PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1012,010,24,29,07,1149959,1891009,2014,01/04/2014 12:39:15 AM,41.856838519,-87.725052161,"(41.856838519, -87.725052161)"
9447062,HX100295,01/01/2014 04:30:00 AM,103XX S WENTWORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ABANDONED BUILDING,false,false,0512,005,34,49,07,1176733,1836614,2014,01/20/2014 12:40:05 AM,41.707010421,-87.628414187,"(41.707010421, -87.628414187)"
9449932,HX100300,01/01/2014 04:40:00 AM,035XX W IRVING PARK RD,0460,BATTERY,SIMPLE,STREET,false,false,1723,017,33,16,08B,1151805,1926394,2014,01/07/2014 12:39:59 AM,41.953902236,-87.717343595,"(41.953902236, -87.717343595)"
9447020,HX100342,01/01/2014 04:40:00 AM,074XX S STEWART AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0731,007,17,69,08B,1174957,1855496,2014,01/04/2014 12:39:15 AM,41.758864831,-87.634356322,"(41.758864831, -87.634356322)"
9449967,HX100297,01/01/2014 04:42:00 AM,036XX N KEDZIE AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1733,017,33,16,08B,1154451,1923867,2014,01/07/2014 12:39:59 AM,41.946915375,-87.70768436,"(41.946915375, -87.70768436)"
9447017,HX100326,01/01/2014 04:45:00 AM,047XX W NORTH AVE,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,false,false,2533,025,37,25,26,1144224,1910248,2014,01/04/2014 12:39:15 AM,41.9097422,-87.745619373,"(41.9097422, -87.745619373)"
9446993,HX100293,01/01/2014 04:45:00 AM,085XX S ESCANABA AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0423,004,10,46,08A,1196930,1848756,2014,01/16/2014 12:40:00 AM,41.739851632,-87.554051676,"(41.739851632, -87.554051676)"
9446990,HX100307,01/01/2014 04:50:00 AM,021XX S SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1014,010,24,29,08B,1150760,1889696,2014,01/06/2014 12:39:41 AM,41.853219878,-87.722146332,"(41.853219878, -87.722146332)"
9446987,HX100318,01/01/2014 04:52:00 AM,022XX W 72ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0832,008,18,66,08B,1162370,1856912,2014,04/03/2014 12:40:46 AM,41.763021926,-87.680447668,"(41.763021926, -87.680447668)"
9447171,HX100489,01/01/2014 05:00:00 AM,027XX N PARKSIDE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,2514,025,30,19,26,1138281,1917599,2014,02/01/2014 12:40:05 AM,41.930023838,-87.767273522,"(41.930023838, -87.767273522)"
9447494,HX100983,01/01/2014 05:00:00 AM,030XX W 58TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0824,008,14,63,06,1157094,1865982,2014,01/04/2014 12:39:15 AM,41.788019608,-87.6995403,"(41.788019608, -87.6995403)"
9447490,HX100313,01/01/2014 05:15:00 AM,055XX S SHIELDS AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,true,true,0711,007,3,68,04B,1174961,1867885,2014,01/08/2014 12:39:35 AM,41.792861534,-87.633972414,"(41.792861534, -87.633972414)"
9447012,HX100325,01/01/2014 05:18:00 AM,015XX N CLYBOURN AVE,0820,THEFT,$500 AND UNDER,STREET,true,false,1822,018,43,8,06,1170446,1910861,2014,02/21/2014 12:39:35 AM,41.910890873,-87.64927295,"(41.910890873, -87.64927295)"
9446982,HX100317,01/01/2014 05:20:00 AM,052XX S CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,0923,009,14,63,08B,1160630,1869884,2014,01/11/2014 12:39:15 AM,41.798654951,-87.686467453,"(41.798654951, -87.686467453)"
9447094,HX100351,01/01/2014 05:30:00 AM,018XX W HURON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1221,012,1,24,08B,1163914,1904750,2014,01/10/2014 12:39:32 AM,41.894262291,-87.673441811,"(41.894262291, -87.673441811)"
9447041,HX100372,01/01/2014 05:45:00 AM,019XX S HOMAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1024,010,24,29,07,1153973,1890060,2014,01/04/2014 12:39:15 AM,41.854155375,-87.710343757,"(41.854155375, -87.710343757)"
9447011,HX100336,01/01/2014 05:45:00 AM,051XX S DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0932,009,16,61,08B,1163865,1870076,2014,01/03/2014 12:38:59 AM,41.799114407,-87.674598586,"(41.799114407, -87.674598586)"
9448357,HX101601,01/01/2014 05:45:00 AM,081XX S COTTAGE GROVE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,false,false,0631,006,8,44,11,1183020,1850942,2014,01/05/2014 12:39:48 AM,41.746184601,-87.604947464,"(41.746184601, -87.604947464)"
9483893,HX137458,01/01/2014 06:00:00 AM,007XX N MICHIGAN AVE,0810,THEFT,OVER $500,ABANDONED BUILDING,false,false,1834,018,42,8,06,1177264,1905132,2014,03/20/2014 12:38:50 AM,41.8950183,-87.624400233,"(41.8950183, -87.624400233)"
9447121,HX100380,01/01/2014 06:00:00 AM,001XX S LAVERGNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1533,015,28,25,08B,1143245,1898904,2014,01/04/2014 12:39:15 AM,41.878631297,-87.749499423,"(41.878631297, -87.749499423)"
9469167,HX122353,01/01/2014 06:00:00 AM,024XX S ROCKWELL ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1034,010,12,30,06,1159374,1887955,2014,01/23/2014 12:40:19 AM,41.84826979,-87.690577725,"(41.84826979, -87.690577725)"
9449464,HX102202,01/01/2014 06:00:00 AM,020XX N HALSTED ST,0320,ROBBERY,STRONGARM - NO WEAPON,TAXICAB,false,false,1812,018,43,7,03,1170670,1913586,2014,01/10/2014 12:39:32 AM,41.918363512,-87.64837011,"(41.918363512, -87.64837011)"
9475576,HX129241,01/01/2014 06:00:00 AM,080XX S BISHOP ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0612,006,21,71,06,1168023,1851500,2014,01/30/2014 12:39:55 AM,41.748051056,-87.659883648,"(41.748051056, -87.659883648)"
9447085,HX100440,01/01/2014 06:00:00 AM,027XX E 80TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,true,0422,004,7,46,04A,1195993,1852418,2014,01/13/2014 12:40:39 AM,41.749923679,-87.557363648,"(41.749923679, -87.557363648)"
9942054,HY130335,01/01/2014 06:00:00 AM,007XX E 69TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0321,003,6,42,11,1182513,1859390,2014,02/02/2015 12:49:23 PM,41.769378548,-87.606543685,"(41.769378548, -87.606543685)"
9447027,HX100357,01/01/2014 06:00:00 AM,057XX N LINCOLN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,2011,020,40,2,08B,1156202,1938258,2014,01/03/2014 12:38:59 AM,41.986369844,-87.700857678,"(41.986369844, -87.700857678)"
9447467,HX100328,01/01/2014 06:10:00 AM,028XX W POLK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1135,011,2,27,08B,1157468,1896202,2014,01/10/2014 12:39:32 AM,41.870939368,-87.697348675,"(41.870939368, -87.697348675)"
9447150,HX100360,01/01/2014 06:10:00 AM,089XX S BURLEY AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,false,0424,004,10,46,04B,1199191,1846008,2014,01/06/2014 12:39:41 AM,41.732254431,-87.545860009,"(41.732254431, -87.545860009)"
9447075,HX100355,01/01/2014 06:10:00 AM,058XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0232,002,20,40,08B,1179520,1866384,2014,01/10/2014 12:39:32 AM,41.78863966,-87.61730108,"(41.78863966, -87.61730108)"
9471990,HX124781,01/01/2014 06:21:00 AM,061XX N SHERIDAN RD,2830,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,RESIDENCE,false,false,2433,024,48,77,17,1168547,1941219,2014,01/30/2014 12:39:55 AM,41.994235751,-87.655366924,"(41.994235751, -87.655366924)"
9447004,HX100346,01/01/2014 06:30:00 AM,014XX W 73RD PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0734,007,17,67,08B,1167874,1855964,2014,01/03/2014 12:38:59 AM,41.76030408,-87.66030167,"(41.76030408, -87.66030167)"
9447268,HX100595,01/01/2014 06:30:00 AM,058XX S PEORIA ST,0263,CRIM SEXUAL ASSAULT,AGGRAVATED: KNIFE/CUT INSTR,ALLEY,false,false,0712,007,16,68,02,1171346,1866137,2014,01/23/2014 12:40:19 AM,41.788144761,-87.647279292,"(41.788144761, -87.647279292)"
9447008,HX100344,01/01/2014 06:30:00 AM,053XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0934,009,16,61,08B,1170185,1869199,2014,01/03/2014 12:38:59 AM,41.796572579,-87.651447169,"(41.796572579, -87.651447169)"
